STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;eor
       1443;19211124;    1;   0.0;   0;-999;eor
       1443;19211125;    1;   0.0;   0;-999;eor
       1443;19211126;    1;   0.0;   0;-999;eor
       1443;19211127;    1;   0.0;   0;-999;eor
       1443;19211128;    1;   0.0;   0;-999;eor
       1443;19211129;    1;   0.0;   0;-999;eor
       1443;19211130;    1;   0.0;   0;-999;eor
       1443;19211201;    1;   0.0;   0;-999;eor
       1443;19211202;    1;   0.0;   0;-999;eor
       1443;19211203;    1;   0.0;   0;-999;eor
       1443;19211204;    1;   0.0;   0;-999;eor
       1443;19211205;    1;   0.0;   0;-999;eor
       1443;19211206;    1;   0.0;   0;-999;eor
       1443;19211207;    1;   0.3;   8;-999;eor
       1443;19211208;    1;   1.4;   1;-999;eor
       1443;19211209;    1;   3.3;   1;-999;eor
       1443;19211210;    1;   5.3;   1;-999;eor
       1443;19211211;    1;   0.3;   1;-999;eor
       1443;19211212;    1;   0.0;   0;-999;eor
       1443;19211213;    1;   0.0;   0;-999;eor
       1443;19211214;    1;   0.0;   0;-999;eor
       1443;19211215;    1;   0.0;   0;-999;eor
       1443;19211216;    1;   0.0;   0;-999;eor
       1443;19211217;    1;   0.0;   0;-999;eor
       1443;19211218;    1;   1.5;   1;-999;eor
       1443;19211219;    1;   0.1;   1;-999;eor
       1443;19211220;    1;   0.0;   0;-999;eor
       1443;19211221;    1;   0.0;   0;-999;eor
       1443;19211222;    1;   0.0;   0;-999;eor
       1443;19211223;    1;   0.0;   0;-999;eor
       1443;19211224;    1;   3.8;   8;-999;eor
       1443;19211225;    1;   5.2;   8;-999;eor
       1443;19211226;    1;   0.0;   0;-999;eor
       1443;19211227;    1;   0.4;   1;-999;eor
       1443;19211228;    1;   7.6;   1;-999;eor
       1443;19211229;    1;   5.2;   1;-999;eor
       1443;19211230;    1;   1.0;   1;-999;eor
       1443;19211231;    1;   1.9;   1;-999;eor
       1443;19220101;    1;   0.3;   1;-999;eor
       1443;19220102;    1;   8.6;   1;-999;eor
       1443;19220103;    1;   0.1;   7;-999;eor
       1443;19220104;    1;   6.5;   7;-999;eor
       1443;19220105;    1;   5.8;   8;-999;eor
       1443;19220106;    1;   4.5;   7;-999;eor
       1443;19220107;    1;   0.1;   7;-999;eor
       1443;19220108;    1;  16.2;   1;-999;eor
       1443;19220109;    1;   5.2;   1;-999;eor
       1443;19220110;    1;   6.2;   1;-999;eor
       1443;19220111;    1;   5.2;   7;-999;eor
       1443;19220112;    1;   5.7;   7;-999;eor
       1443;19220113;    1;   2.5;   7;-999;eor
       1443;19220114;    1;   0.0;   0;-999;eor
       1443;19220115;    1;   0.0;   0;-999;eor
       1443;19220116;    1;   2.3;   1;-999;eor
       1443;19220117;    1;   6.7;   8;-999;eor
       1443;19220118;    1;   0.0;   0;-999;eor
       1443;19220119;    1;   0.0;   0;-999;eor
       1443;19220120;    1;   0.0;   0;-999;eor
       1443;19220121;    1;   0.0;   0;-999;eor
       1443;19220122;    1;   0.0;   0;-999;eor
       1443;19220123;    1;   0.0;   0;-999;eor
       1443;19220124;    1;   0.0;   0;-999;eor
       1443;19220125;    1;   0.2;   1;-999;eor
       1443;19220126;    1;   1.1;   1;-999;eor
       1443;19220127;    1;   0.0;   0;-999;eor
       1443;19220128;    1;   4.5;   1;-999;eor
       1443;19220129;    1;   1.4;   1;-999;eor
       1443;19220130;    1;   0.0;   0;-999;eor
       1443;19220131;    1;   0.0;   0;-999;eor
       1443;19220201;    1;   0.7;   1;-999;eor
       1443;19220202;    1;   8.8;   1;-999;eor
       1443;19220203;    1;   7.8;   1;-999;eor
       1443;19220204;    1;  15.2;   7;-999;eor
       1443;19220205;    1;   0.0;   0;-999;eor
       1443;19220206;    1;   0.0;   0;-999;eor
       1443;19220207;    1;   0.0;   0;-999;eor
       1443;19220208;    1;   0.0;   0;-999;eor
       1443;19220209;    1;   0.0;   0;-999;eor
       1443;19220210;    1;   0.0;   0;-999;eor
       1443;19220211;    1;   0.0;   0;-999;eor
       1443;19220212;    1;   0.0;   0;-999;eor
       1443;19220213;    1;   0.0;   0;-999;eor
       1443;19220214;    1;  12.1;   1;-999;eor
       1443;19220215;    1;   0.1;   8;-999;eor
       1443;19220216;    1;   7.3;   8;-999;eor
       1443;19220217;    1;   0.0;   0;-999;eor
       1443;19220218;    1;   9.5;   8;-999;eor
