STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
       5118;19510423;    5;   0.0;   0;-999;-999;eor
       5118;19510424;    5;   0.0;   0;-999;-999;eor
       5118;19510425;    5;   0.0;   0;-999;-999;eor
       5118;19510426;    5;   3.1;   1;-999;-999;eor
       5118;19510427;    5;   5.3;   1;-999;-999;eor
       5118;19510428;    5;   0.6;   1;-999;-999;eor
       5118;19510429;    5;   3.7;   1;-999;-999;eor
       5118;19510430;    5;   0.0;   1;-999;-999;eor
       5118;19510501;    5;   0.0;   0;-999;-999;eor
       5118;19510502;    5;   0.0;   0;-999;-999;eor
       5118;19510503;    5;   0.0;   1;-999;-999;eor
       5118;19510504;    5;   1.5;   1;-999;-999;eor
       5118;19510505;    5;   0.0;   1;-999;-999;eor
       5118;19510506;    5;   0.0;   0;-999;-999;eor
       5118;19510507;    5;   0.4;   1;-999;-999;eor
       5118;19510508;    5;   5.6;   1;-999;-999;eor
       5118;19510509;    5;   1.0;   1;-999;-999;eor
       5118;19510510;    5;   0.7;   1;-999;-999;eor
       5118;19510511;    5;   0.0;   0;-999;-999;eor
       5118;19510512;    5;   0.0;   0;-999;-999;eor
       5118;19510513;    5;   0.6;   1;-999;-999;eor
       5118;19510514;    5;   3.4;   1;-999;-999;eor
       5118;19510515;    5;   5.8;   1;-999;-999;eor
       5118;19510516;    5;   4.0;   1;-999;-999;eor
       5118;19510517;    5;   0.3;   1;-999;-999;eor
       5118;19510518;    5;   0.0;   1;-999;-999;eor
       5118;19510519;    5;   0.0;   0;-999;-999;eor
       5118;19510520;    5;   0.0;   1;-999;-999;eor
       5118;19510521;    5;   0.0;   1;-999;-999;eor
       5118;19510522;    5;   2.4;   1;-999;-999;eor
       5118;19510523;    5;   0.0;   1;-999;-999;eor
       5118;19510524;    5;   8.1;   1;-999;-999;eor
       5118;19510525;    5;   3.0;   1;-999;-999;eor
       5118;19510526;    5;   2.6;   1;-999;-999;eor
       5118;19510527;    5;   9.4;   1;-999;-999;eor
       5118;19510528;    5;   0.0;   0;-999;-999;eor
       5118;19510529;    5;   3.2;   1;-999;-999;eor
       5118;19510530;    5;   0.2;   1;-999;-999;eor
       5118;19510531;    5;   5.5;   1;-999;-999;eor
       5118;19510601;    5;   6.4;   1;-999;-999;eor
       5118;19510602;    5;   3.3;   1;-999;-999;eor
       5118;19510603;    5;   2.2;   1;-999;-999;eor
       5118;19510604;    5;   1.2;   1;-999;-999;eor
       5118;19510605;    5;  13.0;   1;-999;-999;eor
       5118;19510606;    5;   1.3;   1;-999;-999;eor
       5118;19510607;    5;   0.0;   0;-999;-999;eor
       5118;19510608;    5;  22.6;   1;-999;-999;eor
       5118;19510609;    5;   4.9;   1;-999;-999;eor
       5118;19510610;    5;   5.2;   1;-999;-999;eor
       5118;19510611;    5;   0.0;   0;-999;-999;eor
       5118;19510612;    5;  13.7;   1;-999;-999;eor
       5118;19510613;    5;   0.0;   0;-999;-999;eor
       5118;19510614;    5;   0.0;   0;-999;-999;eor
       5118;19510615;    5;   0.0;   1;-999;-999;eor
       5118;19510616;    5;  14.4;   1;-999;-999;eor
       5118;19510617;    5;   4.2;   1;-999;-999;eor
       5118;19510618;    5;   8.9;   1;-999;-999;eor
       5118;19510619;    5;   6.6;   1;-999;-999;eor
       5118;19510620;    5;   0.0;   0;-999;-999;eor
       5118;19510621;    5;   0.0;   1;-999;-999;eor
       5118;19510622;    5;   0.8;   1;-999;-999;eor
       5118;19510623;    5;  14.2;   1;-999;-999;eor
       5118;19510624;    5;   2.9;   1;-999;-999;eor
       5118;19510625;    5;   0.0;   1;-999;-999;eor
       5118;19510626;    5;   0.4;   1;-999;-999;eor
       5118;19510627;    5;   3.9;   1;-999;-999;eor
       5118;19510628;    5;  14.8;   1;-999;-999;eor
       5118;19510629;    5;   0.3;   1;-999;-999;eor
       5118;19510630;    5;   0.1;   1;-999;-999;eor
       5118;19510701;    5;   0.0;   0;-999;-999;eor
       5118;19510702;    5;   0.0;   0;-999;-999;eor
       5118;19510703;    5;   0.0;   0;-999;-999;eor
       5118;19510704;    5;   0.0;   0;-999;-999;eor
       5118;19510705;    5;   0.0;   0;-999;-999;eor
       5118;19510706;    5;   0.0;   0;-999;-999;eor
       5118;19510707;    5;   0.0;   0;-999;-999;eor
       5118;19510708;    5;   4.9;   1;-999;-999;eor
       5118;19510709;    5;   8.7;   1;-999;-999;eor
       5118;19510710;    5;   0.0;   0;-999;-999;eor
       5118;19510711;    5;   3.0;   1;-999;-999;eor
       5118;19510712;    5;   0.0;   0;-999;-999;eor
       5118;19510713;    5;  11.6;   1;-999;-999;eor
       5118;19510714;    5;   0.2;   1;-999;-999;eor
       5118;19510715;    5;  11.4;   1;-999;-999;eor
       5118;19510716;    5;  12.0;   1;-999;-999;eor
       5118;19510717;    5;   0.0;   0;-999;-999;eor
       5118;19510718;    5;   0.1;   1;-999;-999;eor
       5118;19510719;    5;   0.0;   0;-999;-999;eor
       5118;19510720;    5;   0.0;   1;-999;-999;eor
       5118;19510721;    5;   0.0;   0;-999;-999;eor
       5118;19510722;    5;   9.6;   1;-999;-999;eor
       5118;19510723;    5;  11.8;   1;-999;-999;eor
       5118;19510724;    5;   3.2;   1;-999;-999;eor
       5118;19510725;    5;   9.7;   1;-999;-999;eor
       5118;19510726;    5;   0.5;   1;-999;-999;eor
       5118;19510727;    5;   0.0;   0;-999;-999;eor
       5118;19510728;    5;   0.0;   0;-999;-999;eor
       5118;19510729;    5;   0.0;   0;-999;-999;eor
       5118;19510730;    5;   0.0;   1;-999;-999;eor
       5118;19510731;    5;   0.0;   1;-999;-999;eor
       5118;19510801;    5;   2.6;   1;-999;-999;eor
       5118;19510802;    5;   3.2;   1;-999;-999;eor
       5118;19510803;    5;   8.3;   1;-999;-999;eor
       5118;19510804;    5;   7.3;   1;-999;-999;eor
       5118;19510805;    5;   1.5;   1;-999;-999;eor
       5118;19510806;    5;   4.6;   1;-999;-999;eor
       5118;19510807;    5;  17.3;   1;-999;-999;eor
       5118;19510808;    5;   4.6;   1;-999;-999;eor
       5118;19510809;    5;   0.0;   0;-999;-999;eor
       5118;19510810;    5;   0.0;   0;-999;-999;eor
       5118;19510811;    5;   0.0;   0;-999;-999;eor
       5118;19510812;    5;   0.8;   1;-999;-999;eor
       5118;19510813;    5;   0.5;   1;-999;-999;eor
       5118;19510814;    5;   0.0;   0;-999;-999;eor
       5118;19510815;    5;   0.0;   0;-999;-999;eor
       5118;19510816;    5;   0.0;   1;-999;-999;eor
       5118;19510817;    5;   7.5;   1;-999;-999;eor
       5118;19510818;    5;   0.0;   0;-999;-999;eor
       5118;19510819;    5;   0.0;   0;-999;-999;eor
       5118;19510820;    5;  13.3;   1;-999;-999;eor
       5118;19510821;    5;   7.5;   1;-999;-999;eor
       5118;19510822;    5;   0.1;   1;-999;-999;eor
       5118;19510823;    5;   0.0;   0;-999;-999;eor
       5118;19510824;    5;   0.0;   0;-999;-999;eor
       5118;19510825;    5;   0.0;   0;-999;-999;eor
       5118;19510826;    5;   6.4;   1;-999;-999;eor
       5118;19510827;    5;   1.6;   1;-999;-999;eor
       5118;19510828;    5;   0.0;   0;-999;-999;eor
       5118;19510829;    5;   0.0;   0;-999;-999;eor
       5118;19510830;    5;   5.4;   1;-999;-999;eor
       5118;19510831;    5;   3.5;   1;-999;-999;eor
       5118;19510901;    5;   1.5;   1;-999;-999;eor
       5118;19510902;    5;   3.6;   1;-999;-999;eor
       5118;19510903;    5;  12.6;   1;-999;-999;eor
       5118;19510904;    5;   0.0;   0;-999;-999;eor
       5118;19510905;    5;   0.1;   1;-999;-999;eor
       5118;19510906;    5;   0.0;   0;-999;-999;eor
       5118;19510907;    5;  50.2;   1;-999;-999;eor
       5118;19510908;    5;  17.0;   1;-999;-999;eor
       5118;19510909;    5;   0.1;   1;-999;-999;eor
       5118;19510910;    5;   0.0;   1;-999;-999;eor
       5118;19510911;    5;   0.1;   1;-999;-999;eor
       5118;19510912;    5;   0.0;   0;-999;-999;eor
       5118;19510913;    5;   3.3;   1;-999;-999;eor
       5118;19510914;    5;   1.7;   1;-999;-999;eor
       5118;19510915;    5;   0.1;   1;-999;-999;eor
       5118;19510916;    5;   0.2;   1;-999;-999;eor
       5118;19510917;    5;   2.5;   1;-999;-999;eor
       5118;19510918;    5;   0.0;   0;-999;-999;eor
       5118;19510919;    5;   1.1;   1;-999;-999;eor
       5118;19510920;    5;   0.0;   1;-999;-999;eor
       5118;19510921;    5;   0.1;   1;-999;-999;eor
       5118;19510922;    5;   0.0;   0;-999;-999;eor
       5118;19510923;    5;   7.4;   1;-999;-999;eor
       5118;19510924;    5;   0.0;   0;-999;-999;eor
       5118;19510925;    5;   4.0;   1;-999;-999;eor
       5118;19510926;    5;   5.5;   1;-999;-999;eor
       5118;19510927;    5;   0.2;   1;-999;-999;eor
       5118;19510928;    5;   0.0;   1;-999;-999;eor
       5118;19510929;    5;   0.0;   1;-999;-999;eor
       5118;19510930;    5;   0.0;   1;-999;-999;eor
       5118;19511001;    5;   0.0;   0;-999;-999;eor
       5118;19511002;    5;   0.0;   0;-999;-999;eor
       5118;19511003;    5;   0.0;   1;-999;-999;eor
       5118;19511004;    5;   0.0;   0;-999;-999;eor
       5118;19511005;    5;   0.1;   1;-999;-999;eor
       5118;19511006;    5;   0.0;   0;-999;-999;eor
       5118;19511007;    5;   0.0;   1;-999;-999;eor
       5118;19511008;    5;   0.0;   0;-999;-999;eor
       5118;19511009;    5;   0.0;   0;-999;-999;eor
       5118;19511010;    5;   0.0;   0;-999;-999;eor
       5118;19511011;    5;   0.0;   0;-999;-999;eor
       5118;19511012;    5;   0.0;   0;-999;-999;eor
       5118;19511013;    5;   0.0;   0;-999;-999;eor
       5118;19511014;    5;   0.0;   0;-999;-999;eor
       5118;19511015;    5;   0.0;   0;-999;-999;eor
       5118;19511016;    5;   0.0;   0;-999;-999;eor
       5118;19511017;    5;   0.0;   1;-999;-999;eor
       5118;19511018;    5;   0.0;   0;-999;-999;eor
       5118;19511019;    5;   0.0;   1;-999;-999;eor
       5118;19511020;    5;   0.2;   1;-999;-999;eor
       5118;19511021;    5;   0.0;   1;-999;-999;eor
       5118;19511022;    5;  33.2;   1;-999;-999;eor
       5118;19511023;    5;   7.6;   1;-999;-999;eor
       5118;19511024;    5;   0.8;   1;-999;-999;eor
       5118;19511025;    5;   0.0;   0;-999;-999;eor
       5118;19511026;    5;   0.0;   0;-999;-999;eor
       5118;19511027;    5;   0.0;   0;-999;-999;eor
       5118;19511028;    5;   0.0;   0;-999;-999;eor
       5118;19511029;    5;   0.1;   1;-999;-999;eor
       5118;19511030;    5;   0.0;   0;-999;-999;eor
       5118;19511031;    5;   5.7;   1;-999;-999;eor
       5118;19511101;    5;   0.6;   1;-999;-999;eor
       5118;19511102;    5;   1.1;   1;-999;-999;eor
       5118;19511103;    5;   0.6;   1;-999;-999;eor
       5118;19511104;    5;   0.0;   0;-999;-999;eor
       5118;19511105;    5;   0.0;   0;-999;-999;eor
       5118;19511106;    5;   0.4;   1;-999;-999;eor
       5118;19511107;    5;   1.5;   1;-999;-999;eor
       5118;19511108;    5;   9.0;   1;-999;-999;eor
       5118;19511109;    5;   0.0;   1;-999;-999;eor
       5118;19511110;    5;   2.5;   1;-999;-999;eor
       5118;19511111;    5;   5.1;   1;-999;-999;eor
       5118;19511112;    5;   9.5;   1;-999;-999;eor
       5118;19511113;    5;   0.1;   1;-999;-999;eor
       5118;19511114;    5;   4.2;   1;-999;-999;eor
       5118;19511115;    5;   0.0;   0;-999;-999;eor
       5118;19511116;    5;   0.0;   0;-999;-999;eor
       5118;19511117;    5;   0.3;   1;-999;-999;eor
       5118;19511118;    5;   0.1;   1;-999;-999;eor
       5118;19511119;    5;   0.5;   1;-999;-999;eor
       5118;19511120;    5;   1.9;   1;-999;-999;eor
       5118;19511121;    5;   4.7;   1;-999;-999;eor
       5118;19511122;    5;   2.0;   1;-999;-999;eor
       5118;19511123;    5;   4.4;   1;-999;-999;eor
       5118;19511124;    5;   0.6;   1;-999;-999;eor
       5118;19511125;    5;   2.3;   1;-999;-999;eor
       5118;19511126;    5;   0.0;   0;-999;-999;eor
       5118;19511127;    5;   0.0;   0;-999;-999;eor
       5118;19511128;    5;   5.6;   8;-999;-999;eor
       5118;19511129;    5;   0.0;   8;-999;-999;eor
       5118;19511130;    5;   0.0;   1;-999;-999;eor
       5118;19511201;    5;   0.0;   0;-999;-999;eor
       5118;19511202;    5;  10.1;   8;-999;-999;eor
       5118;19511203;    5;   0.9;   8;-999;-999;eor
       5118;19511204;    5;   0.2;   8;-999;-999;eor
       5118;19511205;    5;   0.0;   0;-999;-999;eor
       5118;19511206;    5;   2.2;   1;-999;-999;eor
       5118;19511207;    5;   0.0;   0;-999;-999;eor
       5118;19511208;    5;   0.0;   0;-999;-999;eor
       5118;19511209;    5;   6.8;   8;-999;-999;eor
       5118;19511210;    5;   3.8;   8;-999;-999;eor
       5118;19511211;    5;   0.0;   0;-999;-999;eor
       5118;19511212;    5;   0.0;   0;-999;-999;eor
       5118;19511213;    5;   0.0;   0;-999;-999;eor
       5118;19511214;    5;   0.0;   0;-999;-999;eor
       5118;19511215;    5;   0.0;   0;-999;-999;eor
       5118;19511216;    5;   0.5;   1;-999;-999;eor
       5118;19511217;    5;   0.0;   1;-999;-999;eor
       5118;19511218;    5;   0.0;   0;-999;-999;eor
       5118;19511219;    5;   0.0;   0;-999;-999;eor
       5118;19511220;    5;   0.0;   0;-999;-999;eor
       5118;19511221;    5;   0.0;   0;-999;-999;eor
       5118;19511222;    5;   0.0;   0;-999;-999;eor
       5118;19511223;    5;   0.0;   0;-999;-999;eor
       5118;19511224;    5;   0.0;   0;-999;-999;eor
       5118;19511225;    5;   4.3;   1;-999;-999;eor
       5118;19511226;    5;   2.5;   1;-999;-999;eor
       5118;19511227;    5;   0.2;   1;-999;-999;eor
       5118;19511228;    5;   0.3;   7;-999;-999;eor
       5118;19511229;    5;   0.0;   0;-999;-999;eor
       5118;19511230;    5;   2.2;   8;-999;-999;eor
       5118;19511231;    5;   8.5;   1;-999;-999;eor
       5118;19520101;    5;   1.0;   8;-999;-999;eor
       5118;19520102;    5;   6.0;   8;-999;-999;eor
       5118;19520103;    5;   1.5;   8;-999;-999;eor
       5118;19520104;    5;   2.4;   7;-999;-999;eor
       5118;19520105;    5;   0.9;   1;-999;-999;eor
       5118;19520106;    5;   0.0;   0;-999;-999;eor
       5118;19520107;    5;   0.0;   0;-999;-999;eor
       5118;19520108;    5;   0.0;   0;-999;-999;eor
       5118;19520109;    5;   0.4;   1;-999;-999;eor
       5118;19520110;    5;   4.3;   1;-999;-999;eor
       5118;19520111;    5;  13.2;   8;-999;-999;eor
       5118;19520112;    5;   0.6;   7;-999;-999;eor
       5118;19520113;    5;   0.0;   7;-999;-999;eor
       5118;19520114;    5;   0.0;   8;-999;-999;eor
       5118;19520115;    5;   0.0;   1;-999;-999;eor
       5118;19520116;    5;   1.9;   1;-999;-999;eor
       5118;19520117;    5;   2.2;   8;-999;-999;eor
       5118;19520118;    5;   3.7;   8;-999;-999;eor
       5118;19520119;    5;   3.6;   7;-999;-999;eor
       5118;19520120;    5;   2.2;   7;-999;-999;eor
       5118;19520121;    5;   0.3;   7;-999;-999;eor
       5118;19520122;    5;   0.0;   0;-999;-999;eor
       5118;19520123;    5;   0.0;   0;-999;-999;eor
       5118;19520124;    5;   0.0;   0;-999;-999;eor
       5118;19520125;    5;   0.2;   7;-999;-999;eor
       5118;19520126;    5;   1.1;   7;-999;-999;eor
       5118;19520127;    5;   1.4;   7;-999;-999;eor
       5118;19520128;    5;   0.0;   7;-999;-999;eor
       5118;19520129;    5;   0.7;   7;-999;-999;eor
       5118;19520130;    5;   0.0;   7;-999;-999;eor
       5118;19520131;    5;   3.8;   8;-999;-999;eor
       5118;19520201;    5;   4.1;   8;-999;-999;eor
       5118;19520202;    5;   1.0;   7;-999;-999;eor
       5118;19520203;    5;   3.1;   7;-999;-999;eor
       5118;19520204;    5;   1.4;   7;-999;-999;eor
       5118;19520205;    5;   4.3;   7;-999;-999;eor
       5118;19520206;    5;   1.6;   7;-999;-999;eor
       5118;19520207;    5;   0.2;   1;-999;-999;eor
       5118;19520208;    5;   3.9;   8;-999;-999;eor
       5118;19520209;    5;   1.5;   7;-999;-999;eor
       5118;19520210;    5;   4.0;   8;-999;-999;eor
       5118;19520211;    5;   7.7;   8;-999;-999;eor
       5118;19520212;    5;   4.5;   7;-999;-999;eor
       5118;19520213;    5;   0.0;   0;-999;-999;eor
       5118;19520214;    5;   0.0;   7;-999;-999;eor
       5118;19520215;    5;   0.0;   7;-999;-999;eor
       5118;19520216;    5;   0.0;   7;-999;-999;eor
       5118;19520217;    5;   0.0;   0;-999;-999;eor
       5118;19520218;    5;   0.4;   7;-999;-999;eor
       5118;19520219;    5;   0.3;   8;-999;-999;eor
       5118;19520220;    5;   0.5;   8;-999;-999;eor
       5118;19520221;    5;   0.0;   0;-999;-999;eor
       5118;19520222;    5;   0.0;   0;-999;-999;eor
       5118;19520223;    5;   0.0;   0;-999;-999;eor
       5118;19520224;    5;   0.0;   1;-999;-999;eor
       5118;19520225;    5;   0.0;   1;-999;-999;eor
       5118;19520226;    5;   0.0;   0;-999;-999;eor
       5118;19520227;    5;   0.0;   0;-999;-999;eor
       5118;19520228;    5;   0.0;   0;-999;-999;eor
       5118;19520229;    5;   2.5;   1;-999;-999;eor
       5118;19520301;    5;   0.2;   1;-999;-999;eor
       5118;19520302;    5;   0.0;   0;-999;-999;eor
       5118;19520303;    5;   0.0;   0;-999;-999;eor
       5118;19520304;    5;   0.1;   1;-999;-999;eor
       5118;19520305;    5;   8.0;   1;-999;-999;eor
       5118;19520306;    5;   1.1;   1;-999;-999;eor
       5118;19520307;    5;   0.0;   0;-999;-999;eor
       5118;19520308;    5;   0.0;   0;-999;-999;eor
       5118;19520309;    5;   6.6;   1;-999;-999;eor
       5118;19520310;    5;   5.1;   1;-999;-999;eor
       5118;19520311;    5;   0.0;   0;-999;-999;eor
       5118;19520312;    5;   0.0;   1;-999;-999;eor
       5118;19520313;    5;   0.0;   7;-999;-999;eor
       5118;19520314;    5;   0.0;   0;-999;-999;eor
       5118;19520315;    5;   0.0;   0;-999;-999;eor
       5118;19520316;    5;   0.0;   1;-999;-999;eor
       5118;19520317;    5;   0.0;   0;-999;-999;eor
       5118;19520318;    5;   0.0;   1;-999;-999;eor
       5118;19520319;    5;   0.7;   1;-999;-999;eor
       5118;19520320;    5;   3.0;   1;-999;-999;eor
       5118;19520321;    5;   5.9;   1;-999;-999;eor
       5118;19520322;    5;   5.5;   1;-999;-999;eor
       5118;19520323;    5;   0.0;   0;-999;-999;eor
       5118;19520324;    5;   8.3;   1;-999;-999;eor
       5118;19520325;    5;  11.0;   1;-999;-999;eor
       5118;19520326;    5;   0.7;   8;-999;-999;eor
       5118;19520327;    5;   0.0;   0;-999;-999;eor
       5118;19520328;    5;  15.5;   8;-999;-999;eor
       5118;19520329;    5;   7.4;   1;-999;-999;eor
       5118;19520330;    5;   2.8;   1;-999;-999;eor
       5118;19520331;    5;  17.1;   8;-999;-999;eor
       5118;19520401;    5;  19.3;   7;-999;-999;eor
       5118;19520402;    5;   0.0;   7;-999;-999;eor
       5118;19520403;    5;   0.0;   7;-999;-999;eor
       5118;19520404;    5;   0.0;   0;-999;-999;eor
       5118;19520405;    5;   0.0;   0;-999;-999;eor
       5118;19520406;    5;   0.9;   1;-999;-999;eor
       5118;19520407;    5;   0.0;   0;-999;-999;eor
       5118;19520408;    5;   0.0;   0;-999;-999;eor
       5118;19520409;    5;   0.0;   0;-999;-999;eor
