STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
        433;19480101;    5;   5.7;   8;   4;-999;eor
        433;19480102;    5;   3.3;   1;   8;-999;eor
        433;19480103;    5;   4.0;   1;   0;-999;eor
        433;19480104;    5;   0.2;   1;   0;-999;eor
        433;19480105;    5;   2.0;   1;   0;-999;eor
        433;19480106;    5;   0.0;   0;   0;-999;eor
        433;19480107;    5;   1.5;   1;   0;-999;eor
        433;19480108;    5;   7.8;   8;   0;-999;eor
        433;19480109;    5;   2.1;   7;   0;-999;eor
        433;19480110;    5;   8.4;   8;   0;-999;eor
        433;19480111;    5;   0.0;   7;   1;-999;eor
        433;19480112;    5;   8.5;   1;   1;-999;eor
        433;19480113;    5;  33.4;   1;   0;-999;eor
        433;19480114;    5;   3.8;   1;   0;-999;eor
        433;19480115;    5;   0.4;   8;   0;-999;eor
        433;19480116;    5;   0.7;   7;   1;-999;eor
        433;19480117;    5;   0.0;   0;   1;-999;eor
        433;19480118;    5;   3.9;   7;   2;-999;eor
        433;19480119;    5;   0.0;   0;   0;-999;eor
        433;19480120;    5;   0.0;   0;   0;-999;eor
        433;19480121;    5;   0.0;   0;   0;-999;eor
        433;19480122;    5;   0.0;   7;   0;-999;eor
        433;19480123;    5;   0.0;   7;   2;-999;eor
        433;19480124;    5;   0.0;   0;   2;-999;eor
        433;19480125;    5;   0.0;   0;   1;-999;eor
        433;19480126;    5;   0.0;   0;   0;-999;eor
        433;19480127;    5;   0.0;   0;   0;-999;eor
        433;19480128;    5;   3.9;   1;   0;-999;eor
        433;19480129;    5;   0.1;   1;   0;-999;eor
        433;19480130;    5;   2.0;   1;   0;-999;eor
        433;19480131;    5;   0.3;   1;   0;-999;eor
        433;19480201;    5;   1.3;   1;   0;-999;eor
        433;19480202;    5;   1.4;   1;   0;-999;eor
        433;19480203;    5;   9.7;   1;   0;-999;eor
        433;19480204;    5;   4.5;   1;   0;-999;eor
        433;19480205;    5;   1.8;   1;   0;-999;eor
        433;19480206;    5;   8.8;   1;   0;-999;eor
        433;19480207;    5;   5.2;   8;   0;-999;eor
        433;19480208;    5;   0.8;   1;   0;-999;eor
        433;19480209;    5;   9.4;   1;   0;-999;eor
        433;19480210;    5;   0.2;   1;   0;-999;eor
        433;19480211;    5;   0.0;   1;   0;-999;eor
        433;19480212;    5;   5.6;   1;   0;-999;eor
        433;19480213;    5;   0.0;   1;   0;-999;eor
        433;19480214;    5;   0.0;   0;   0;-999;eor
        433;19480215;    5;  12.8;   8;   0;-999;eor
        433;19480216;    5;   0.9;   7;   6;-999;eor
        433;19480217;    5;   0.0;   7;   8;-999;eor
        433;19480218;    5;   0.9;   7;   8;-999;eor
        433;19480219;    5;   0.0;   7;   8;-999;eor
        433;19480220;    5;   0.0;   0;   6;-999;eor
        433;19480221;    5;   0.0;   0;   6;-999;eor
        433;19480222;    5;   7.8;   7;   5;-999;eor
        433;19480223;    5;   0.0;   8;  12;-999;eor
        433;19480224;    5;   0.0;   0;  12;-999;eor
        433;19480225;    5;   0.0;   7;  10;-999;eor
        433;19480226;    5;   0.0;   1;  10;-999;eor
        433;19480227;    5;   0.0;   0;   9;-999;eor
        433;19480228;    5;   0.0;   0;   8;-999;eor
        433;19480229;    5;   0.0;   0;   6;-999;eor
        433;19480301;    5;   0.0;   0;   3;-999;eor
        433;19480302;    5;   0.0;   0;   1;-999;eor
        433;19480303;    5;   0.0;   0;   0;-999;eor
        433;19480304;    5;   0.0;   0;   0;-999;eor
        433;19480305;    5;   0.0;   0;   0;-999;eor
        433;19480306;    5;   0.0;   0;   0;-999;eor
        433;19480307;    5;   0.0;   0;   0;-999;eor
        433;19480308;    5;   3.6;   1;   0;-999;eor
        433;19480309;    5;   0.1;   1;   0;-999;eor
        433;19480310;    5;   0.0;   1;   0;-999;eor
        433;19480311;    5;   0.0;   1;   0;-999;eor
        433;19480312;    5;   0.0;   1;   0;-999;eor
        433;19480313;    5;   0.0;   0;   0;-999;eor
        433;19480314;    5;   0.0;   0;   0;-999;eor
        433;19480315;    5;   0.0;   1;   0;-999;eor
        433;19480316;    5;   2.4;   1;   0;-999;eor
        433;19480317;    5;   1.4;   1;   0;-999;eor
        433;19480318;    5;  17.6;   1;   0;-999;eor
        433;19480319;    5;   0.7;   1;   0;-999;eor
        433;19480320;    5;   0.0;   1;   0;-999;eor
        433;19480321;    5;   0.0;   1;   0;-999;eor
        433;19480322;    5;   1.3;   1;   0;-999;eor
        433;19480323;    5;   0.0;   0;   0;-999;eor
        433;19480324;    5;   0.0;   0;   0;-999;eor
        433;19480325;    5;   0.0;   1;   0;-999;eor
        433;19480326;    5;   0.0;   0;   0;-999;eor
        433;19480327;    5;   0.0;   0;   0;-999;eor
        433;19480328;    5;   0.0;   0;   0;-999;eor
        433;19480329;    5;   0.0;   0;   0;-999;eor
        433;19480330;    5;   0.0;   0;   0;-999;eor
        433;19480331;    5;   0.0;   1;   0;-999;eor
        433;19480401;    5;   0.0;   0;   0;-999;eor
        433;19480402;    5;   0.0;   0;   0;-999;eor
        433;19480403;    5;   0.2;   1;   0;-999;eor
        433;19480404;    5;   0.0;   1;   0;-999;eor
        433;19480405;    5;   0.8;   1;   0;-999;eor
        433;19480406;    5;   2.8;   1;   0;-999;eor
        433;19480407;    5;   1.6;   1;   0;-999;eor
        433;19480408;    5;   4.6;   1;   0;-999;eor
        433;19480409;    5;   0.5;   1;   0;-999;eor
        433;19480410;    5;   0.0;   1;   0;-999;eor
        433;19480411;    5;   4.0;   1;   0;-999;eor
        433;19480412;    5;   0.4;   1;   0;-999;eor
        433;19480413;    5;   0.0;   1;   0;-999;eor
        433;19480414;    5;   0.2;   1;   0;-999;eor
        433;19480415;    5;   0.0;   0;   0;-999;eor
        433;19480416;    5;   0.0;   0;   0;-999;eor
        433;19480417;    5;   0.0;   0;   0;-999;eor
        433;19480418;    5;   0.0;   1;   0;-999;eor
        433;19480419;    5;   0.0;   0;   0;-999;eor
        433;19480420;    5;   0.0;   0;   0;-999;eor
        433;19480421;    5;   0.0;   0;   0;-999;eor
        433;19480422;    5;   0.0;   0;   0;-999;eor
        433;19480423;    5;   0.0;   0;   0;-999;eor
        433;19480424;    5;   0.0;   0;   0;-999;eor
        433;19480425;    5;   0.0;   0;   0;-999;eor
        433;19480426;    5;   0.0;   0;   0;-999;eor
        433;19480427;    5;   0.0;   1;   0;-999;eor
        433;19480428;    5;   0.0;   0;   0;-999;eor
        433;19480429;    5;   0.0;   1;   0;-999;eor
        433;19480430;    5;   7.9;   1;   0;-999;eor
        433;19480501;    5;   0.0;   0;   0;-999;eor
        433;19480502;    5;   0.0;   0;   0;-999;eor
        433;19480503;    5;   0.0;   1;   0;-999;eor
        433;19480504;    5;   8.6;   1;   0;-999;eor
        433;19480505;    5;   0.0;   0;   0;-999;eor
        433;19480506;    5;   1.1;   1;   0;-999;eor
        433;19480507;    5;   2.6;   1;   0;-999;eor
        433;19480508;    5;   1.2;   1;   0;-999;eor
        433;19480509;    5;   0.0;   0;   0;-999;eor
        433;19480510;    5;   0.0;   0;   0;-999;eor
        433;19480511;    5;   0.6;   1;   0;-999;eor
        433;19480512;    5;   0.0;   0;   0;-999;eor
        433;19480513;    5;   0.0;   0;   0;-999;eor
        433;19480514;    5;   0.0;   0;   0;-999;eor
        433;19480515;    5;   0.0;   0;   0;-999;eor
        433;19480516;    5;   0.0;   0;   0;-999;eor
        433;19480517;    5;   0.0;   0;   0;-999;eor
        433;19480518;    5;   0.0;   0;   0;-999;eor
        433;19480519;    5;   1.0;   1;   0;-999;eor
        433;19480520;    5;   1.2;   1;   0;-999;eor
        433;19480521;    5;   2.3;   1;   0;-999;eor
