STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_6;MO_NSH;MO_RR;MO_SH_S;MX_RS;eor
        555;19260701;19260731;    5;   -999;   141.0;-999;-999;eor
        555;19260801;19260831;    5;   -999;    86.0;-999;-999;eor
        555;19260901;19260930;    5;   -999;    62.0;-999;-999;eor
        555;19261001;19261031;    5;   -999;   160.0;-999;-999;eor
        555;19261101;19261130;    5;   -999;    83.0;-999;-999;eor
        555;19261201;19261231;    5;   -999;    58.0;-999;-999;eor
        555;19270101;19270131;    5;   -999;    51.0;-999;-999;eor
        555;19270201;19270228;    5;   -999;    50.0;-999;-999;eor
        555;19270301;19270331;    5;   -999;    66.0;-999;-999;eor
        555;19270401;19270430;    5;   -999;   103.0;-999;-999;eor
        555;19270501;19270531;    5;   -999;    32.0;-999;-999;eor
        555;19270601;19270630;    5;   -999;    99.0;-999;-999;eor
        555;19270701;19270731;    5;   -999;   135.0;-999;-999;eor
        555;19270801;19270831;    5;   -999;   111.0;-999;-999;eor
        555;19270901;19270930;    5;   -999;    71.0;-999;-999;eor
        555;19271001;19271031;    5;   -999;    21.0;-999;-999;eor
        555;19271101;19271130;    5;   -999;    73.0;-999;-999;eor
        555;19271201;19271231;    5;   -999;    44.0;-999;-999;eor
        555;19280101;19280131;    5;   -999;    74.0;-999;-999;eor
        555;19280201;19280229;    5;   -999;    71.0;-999;-999;eor
        555;19280301;19280331;    5;   -999;    17.0;-999;-999;eor
        555;19280401;19280430;    5;   -999;    59.0;-999;-999;eor
        555;19280501;19280531;    5;   -999;    71.0;-999;-999;eor
        555;19280601;19280630;    5;   -999;   116.0;-999;-999;eor
        555;19280701;19280731;    5;   -999;    70.0;-999;-999;eor
        555;19280801;19280831;    5;   -999;   106.0;-999;-999;eor
        555;19280901;19280930;    5;   -999;    20.0;-999;-999;eor
        555;19281001;19281031;    5;   -999;   101.0;-999;-999;eor
        555;19281101;19281130;    5;   -999;   114.0;-999;-999;eor
        555;19281201;19281231;    5;   -999;    59.0;-999;-999;eor
        555;19290101;19290131;    5;   -999;    19.0;-999;-999;eor
        555;19290201;19290228;    5;   -999;    12.0;-999;-999;eor
        555;19290301;19290331;    5;   -999;     6.0;-999;-999;eor
        555;19290401;19290430;    5;   -999;    46.0;-999;-999;eor
        555;19290501;19290531;    5;   -999;    17.0;-999;-999;eor
        555;19290601;19290630;    5;   -999;    54.0;-999;-999;eor
        555;19290701;19290731;    5;   -999;    38.0;-999;-999;eor
        555;19290801;19290831;    5;   -999;    38.0;-999;-999;eor
        555;19290901;19290930;    5;   -999;    24.0;-999;-999;eor
        555;19291001;19291031;    5;   -999;   134.0;-999;-999;eor
        555;19291101;19291130;    5;   -999;    49.0;-999;-999;eor
        555;19291201;19291231;    5;   -999;    92.0;-999;-999;eor
        555;19300101;19300131;    5;   -999;    47.0;-999;-999;eor
        555;19300201;19300228;    5;   -999;    29.0;-999;-999;eor
        555;19300301;19300331;    5;   -999;    39.0;-999;-999;eor
        555;19300401;19300430;    5;   -999;    56.0;-999;-999;eor
        555;19300501;19300531;    5;   -999;    66.0;-999;-999;eor
        555;19300601;19300630;    5;   -999;    37.0;-999;-999;eor
        555;19300701;19300731;    5;   -999;   115.0;-999;-999;eor
        555;19300801;19300831;    5;   -999;   105.0;-999;-999;eor
        555;19300901;19300930;    5;   -999;    82.0;-999;-999;eor
        555;19301001;19301031;    5;   -999;   113.0;-999;-999;eor
        555;19301101;19301130;    5;   -999;   147.0;-999;-999;eor
        555;19301201;19301231;    5;   -999;    39.0;-999;-999;eor
        555;19310101;19310131;    5;   -999;   104.8;-999;   14.2;eor
        555;19310201;19310228;    5;   -999;    75.9;-999;   15.5;eor
        555;19310301;19310331;    5;   -999;    23.1;-999;    7.0;eor
        555;19310401;19310430;    5;   -999;    75.1;-999;   12.2;eor
        555;19310501;19310531;    5;   -999;    99.0;-999;   46.2;eor
        555;19310601;19310630;    5;   -999;    62.7;-999;   14.2;eor
        555;19310701;19310731;    5;   -999;   119.1;-999;   52.6;eor
        555;19310801;19310831;    5;   -999;   142.5;-999;   29.2;eor
        555;19310901;19310930;    5;   -999;    38.4;-999;    7.5;eor
        555;19311001;19311031;    5;   -999;    40.5;-999;    9.0;eor
        555;19311101;19311130;    5;   -999;    23.6;-999;    8.4;eor
        555;19311201;19311231;    5;   -999;    50.9;-999;    9.5;eor
        555;19320101;19320131;    5;   -999;    58.8;-999;   19.7;eor
        555;19320201;19320229;    5;   -999;    15.5;-999;    4.1;eor
        555;19320301;19320331;    5;   -999;    46.6;-999;   14.2;eor
        555;19320401;19320430;    5;   -999;    85.8;-999;   20.5;eor
        555;19320501;19320531;    5;   -999;    80.4;-999;   31.0;eor
        555;19320601;19320630;    5;   -999;    23.7;-999;    6.6;eor
        555;19320701;19320731;    5;   -999;    48.5;-999;    7.8;eor
        555;19320801;19320831;    5;   -999;    33.7;-999;   10.9;eor
        555;19320901;19320930;    5;   -999;   103.5;-999;   11.8;eor
        555;19321001;19321031;    5;   -999;   153.2;-999;   23.7;eor
        555;19321101;19321130;    5;   -999;    24.1;-999;    4.9;eor
        555;19321201;19321231;    5;   -999;    23.4;-999;    7.3;eor
        555;19330101;19330131;    5;   -999;    23.6;-999;    7.3;eor
        555;19330201;19330228;    5;   -999;    55.2;-999;   15.2;eor
        555;19330301;19330331;    5;   -999;    36.7;-999;   14.6;eor
        555;19330401;19330430;    5;   -999;    23.2;-999;    6.4;eor
        555;19330501;19330531;    5;   -999;    94.3;-999;   36.5;eor
        555;19330601;19330630;    5;   -999;   126.8;-999;   25.4;eor
        555;19330701;19330731;    5;   -999;    57.6;-999;   11.6;eor
        555;19330801;19330831;    5;   -999;    33.2;-999;    8.9;eor
        555;19330901;19330930;    5;   -999;    66.1;-999;   28.0;eor
        555;19331001;19331031;    5;   -999;    66.5;-999;   18.4;eor
        555;19331101;19331130;    5;   -999;    41.3;-999;   13.0;eor
        555;19331201;19331231;    5;   -999;    10.5;-999;    2.9;eor
        555;19340101;19340131;    5;   -999;    75.4;-999;   11.6;eor
        555;19340201;19340228;    5;   -999;     6.0;-999;    4.3;eor
        555;19340301;19340331;    5;   -999;    37.4;-999;    9.0;eor
        555;19340401;19340430;    5;   -999;    78.9;-999;   20.4;eor
        555;19340501;19340531;    5;   -999;    45.4;-999;   17.1;eor
        555;19340601;19340630;    5;   -999;    87.1;-999;   28.1;eor
        555;19340701;19340731;    5;   -999;    70.7;-999;   15.8;eor
        555;19340801;19340831;    5;   -999;    28.1;-999;    7.2;eor
        555;19340901;19340930;    5;   -999;    27.0;-999;    7.9;eor
        555;19341001;19341031;    5;   -999;    71.1;-999;   14.4;eor
        555;19341101;19341130;    5;   -999;    21.6;-999;    3.8;eor
        555;19341201;19341231;    5;   -999;    75.4;-999;   15.5;eor
        555;19350101;19350131;    5;   -999;    70.6;-999;   19.7;eor
        555;19350201;19350228;    5;   -999;    73.4;-999;   11.1;eor
        555;19350301;19350331;    5;   -999;    38.2;-999;   13.7;eor
        555;19350401;19350430;    5;   -999;   109.4;-999;   16.1;eor
        555;19350501;19350531;    5;   -999;    40.7;-999;   14.8;eor
        555;19350601;19350630;    5;   -999;    83.8;-999;   17.4;eor
        555;19350701;19350731;    5;   -999;    31.7;-999;   12.3;eor
        555;19350801;19350831;    5;   -999;    46.6;-999;   12.9;eor
        555;19350901;19350930;    5;   -999;    81.2;-999;   21.7;eor
        555;19351001;19351031;    5;   -999;    86.6;-999;   38.7;eor
        555;19351101;19351130;    5;   -999;    53.5;-999;   15.6;eor
        555;19351201;19351231;    5;   -999;    43.3;-999;   12.8;eor
        555;19360101;19360131;    5;   -999;    97.5;-999;   16.5;eor
        555;19360201;19360229;    5;   -999;    33.4;-999;    5.8;eor
        555;19360301;19360331;    5;   -999;    15.6;-999;    4.3;eor
        555;19360401;19360430;    5;   -999;   143.8;-999;   65.9;eor
        555;19360501;19360531;    5;   -999;    34.4;-999;   12.2;eor
        555;19360601;19360630;    5;   -999;    60.7;-999;   16.9;eor
        555;19360701;19360731;    5;   -999;    89.0;-999;   11.7;eor
        555;19360801;19360831;    5;   -999;   107.6;-999;   51.4;eor
        555;19360901;19360930;    5;   -999;   104.3;-999;   21.6;eor
        555;19361001;19361031;    5;   -999;    54.1;-999;   11.2;eor
        555;19361101;19361130;    5;   -999;    67.4;-999;   22.0;eor
        555;19361201;19361231;    5;   -999;    60.9;-999;   17.3;eor
        555;19370101;19370131;    5;   -999;   117.6;-999;   30.6;eor
        555;19370201;19370228;    5;   -999;   118.4;-999;   13.7;eor
        555;19370301;19370331;    5;   -999;    70.4;-999;   10.0;eor
        555;19370401;19370430;    5;   -999;    83.6;-999;   13.5;eor
        555;19370501;19370531;    5;   -999;    53.0;-999;   13.3;eor
        555;19370601;19370630;    5;   -999;    68.3;-999;   11.7;eor
        555;19370701;19370731;    5;   -999;    53.0;-999;   18.5;eor
        555;19370801;19370831;    5;   -999;    43.0;-999;   20.3;eor
        555;19370901;19370930;    5;   -999;    43.4;-999;   11.1;eor
        555;19371001;19371031;    5;   -999;    13.0;-999;    4.0;eor
        555;19371101;19371130;    5;   -999;    28.1;-999;    6.2;eor
        555;19371201;19371231;    5;   -999;    48.5;-999;   14.3;eor
        555;19380101;19380131;    5;   -999;   136.3;-999;   30.4;eor
        555;19380201;19380228;    5;   -999;    35.2;-999;    8.8;eor
        555;19380301;19380331;    5;   -999;    25.9;-999;    7.9;eor
        555;19380401;19380430;    5;   -999;    74.3;-999;   39.8;eor
        555;19380501;19380531;    5;   -999;    45.2;-999;   11.6;eor
        555;19380601;19380630;    5;   -999;    36.6;-999;   15.5;eor
        555;19380701;19380731;    5;   -999;    47.3;-999;   13.2;eor
        555;19380801;19380831;    5;   -999;   132.0;-999;   23.2;eor
        555;19380901;19380930;    5;   -999;    60.7;-999;   18.3;eor
        555;19381001;19381031;    5;   -999;    61.5;-999;   12.3;eor
        555;19381101;19381130;    5;   -999;    63.5;-999;   15.5;eor
        555;19381201;19381231;    5;   -999;    47.6;-999;    7.4;eor
        555;19390101;19390131;    5;   -999;    87.2;-999;   19.2;eor
        555;19390201;19390228;    5;   -999;    36.2;-999;    9.5;eor
        555;19390301;19390331;    5;   -999;    71.5;-999;   12.7;eor
        555;19390401;19390430;    5;   -999;    52.1;-999;   12.3;eor
        555;19390501;19390531;    5;   -999;    39.2;-999;   13.6;eor
        555;19390601;19390630;    5;   -999;    52.6;-999;   18.2;eor
        555;19390701;19390731;    5;   -999;   119.6;-999;   35.1;eor
        555;19390801;19390831;    5;   -999;    68.1;-999;   12.8;eor
        555;19390901;19390930;    5;   -999;    60.7;-999;   26.5;eor
        555;19391001;19391031;    5;   -999;    98.7;-999;   16.5;eor
        555;19391101;19391130;    5;   -999;   140.5;-999;   35.6;eor
        555;19391201;19391231;    5;   -999;    29.3;-999;    5.8;eor
        555;19400101;19400131;    5;   -999;    34.5;    341;   18.7;eor
        555;19400201;19400229;    5;   -999;    33.4;    188;    6.2;eor
        555;19400301;19400331;    5;   -999;   104.1;     15;   23.7;eor
        555;19400401;19400430;    5;   -999;    43.1;      0;    8.8;eor
        555;19400501;19400531;    5;   -999;    47.1;      0;   13.6;eor
        555;19400601;19400630;    5;   -999;    88.1;      0;   31.3;eor
        555;19400701;19400731;    5;   -999;    96.7;      0;   22.6;eor
        555;19400801;19400831;    5;   -999;    48.7;      0;   17.1;eor
        555;19400901;19400930;    5;   -999;    63.5;      0;   23.5;eor
        555;19401001;19401031;    5;   -999;    36.2;      0;    9.7;eor
        555;19401101;19401130;    5;   -999;   178.3;      0;   61.8;eor
        555;19401201;19401231;    5;   -999;   119.5;      4;   35.0;eor
        555;19410101;19410131;    5;   -999;    35.2;     42;   13.8;eor
        555;19410201;19410228;    5;   -999;    56.4;     47;   13.6;eor
        555;19410301;19410331;    5;   -999;    67.3;      0;   18.5;eor
        555;19410401;19410430;    5;   -999;    21.6;      0;    7.7;eor
        555;19410501;19410531;    5;   -999;    52.6;      0;   28.6;eor
        555;19410601;19410630;    5;   -999;    40.0;      0;   18.3;eor
        555;19410701;19410731;    5;   -999;    31.9;      0;   11.9;eor
        555;19410801;19410831;    5;   -999;   145.4;      0;   23.2;eor
        555;19410901;19410930;    5;   -999;    46.6;      0;   11.1;eor
        555;19411001;19411031;    5;   -999;   126.4;      0;   23.6;eor
        555;19411101;19411130;    5;   -999;    29.6;      5;    6.8;eor
        555;19411201;19411231;    5;   -999;   103.0;     23;   21.5;eor
        555;19420101;19420131;    5;   -999;    41.8;    168;   12.3;eor
        555;19420201;19420228;    5;   -999;    23.1;    278;    6.1;eor
        555;19420301;19420331;    5;   -999;    54.6;      1;   17.1;eor
        555;19420401;19420430;    5;   -999;    25.0;      0;    4.0;eor
        555;19420501;19420531;    5;   -999;    83.5;      0;   17.6;eor
        555;19420601;19420630;    5;   -999;    38.4;      0;   10.3;eor
        555;19420701;19420731;    5;   -999;   114.7;      0;   20.3;eor
        555;19420801;19420831;    5;   -999;    14.8;      0;    4.3;eor
        555;19420901;19420930;    5;   -999;    43.6;      0;   18.2;eor
        555;19421001;19421031;    5;   -999;    64.6;      0;   10.8;eor
        555;19421101;19421130;    5;   -999;    53.4;      0;   10.1;eor
        555;19421201;19421231;    5;   -999;    42.4;      4;    9.6;eor
        555;19430101;19430131;    5;   -999;    52.5;     18;   13.2;eor
        555;19430201;19430228;    5;   -999;    42.5;      0;   11.4;eor
        555;19430301;19430331;    5;   -999;    30.0;      0;   10.5;eor
        555;19430401;19430430;    5;   -999;    49.2;      0;   13.0;eor
        555;19430501;19430531;    5;   -999;    60.9;      0;   14.9;eor
        555;19430601;19430630;    5;   -999;    74.4;      0;   11.5;eor
        555;19430701;19430731;    5;   -999;    39.8;      0;    9.9;eor
        555;19430801;19430831;    5;   -999;   131.2;      0;   29.6;eor
        555;19430901;19430930;    5;   -999;    46.5;      0;   12.8;eor
        555;19431001;19431031;    5;   -999;    19.0;      0;    6.4;eor
        555;19431101;19431130;    5;   -999;    83.3;      0;   15.5;eor
        555;19431201;19431231;    5;   -999;    38.4;      0;   20.5;eor
        555;19440101;19440131;    5;   -999;   107.7;      0;   23.8;eor
        555;19440201;19440229;    5;   -999;    45.8;     15;   10.6;eor
        555;19440301;19440331;    5;   -999;    57.9;      8;   14.5;eor
        555;19440401;19440430;    5;   -999;    20.4;      0;    4.6;eor
        555;19440501;19440531;    5;   -999;    58.5;      0;   15.7;eor
        555;19440601;19440630;    5;   -999;   137.0;      0;   27.7;eor
        555;19440701;19440731;    5;   -999;   125.0;      0;   26.1;eor
        555;19440801;19440831;    5;   -999;    13.1;      0;    4.8;eor
        555;19440901;19440930;    5;   -999;    45.7;      0;   12.5;eor
        555;19441001;19441031;    5;   -999;    75.8;      0;   11.7;eor
        555;19441101;19441130;    5;   -999;   130.3;      0;   19.0;eor
        555;19441201;19441231;    5;   -999;    85.0;      3;   18.8;eor
        555;19450101;19450131;    5;   -999;    52.9;    316;    8.9;eor
        555;19450201;19450228;    5;   -999;    80.6;      0;   13.1;eor
        555;19450301;19450331;    5;   -999;    22.3;      0;    2.9;eor
        555;19450401;19450430;    5;   -999;    78.8;      0;   18.9;eor
        555;19450501;19450531;    5;   -999;    73.4;      0;   16.1;eor
        555;19450601;19450630;    5;   -999;    96.9;      0;   26.5;eor
        555;19450701;19450731;    5;   -999;    74.7;      0;   22.5;eor
        555;19450801;19450831;    5;   -999;   150.5;      0;   35.9;eor
        555;19450901;19450930;    5;   -999;    31.3;      0;    7.1;eor
        555;19451001;19451031;    5;   -999;    44.2;      0;   11.7;eor
        555;19451101;19451130;    5;   -999;    47.6;      0;   15.6;eor
        555;19451201;19451231;    5;   -999;    49.6;      0;   13.1;eor
        555;19460101;19460131;    5;   -999;    39.1;      0;    9.7;eor
        555;19460201;19460228;    5;   -999;   169.3;      6;   24.1;eor
        555;19460301;19460331;    5;   -999;    31.1;     22;   13.6;eor
        555;19460401;19460430;    5;   -999;    16.7;      0;    6.1;eor
        555;19460501;19460531;    5;   -999;    54.6;      0;   12.2;eor
        555;19460601;19460630;    5;   -999;   110.9;      0;   15.4;eor
        555;19460701;19460731;    5;   -999;    62.5;      0;   23.7;eor
        555;19460801;19460831;    5;   -999;    88.1;      0;   16.7;eor
        555;19460901;19460930;    5;   -999;    72.3;      0;   21.4;eor
        555;19461001;19461031;    5;   -999;    31.3;      0;    9.7;eor
        555;19461101;19461130;    5;   -999;    49.0;      0;    8.9;eor
        555;19461201;19461231;    5;   -999;    39.3;      0;    9.2;eor
        555;19470101;19470131;    5;   -999;    22.7;     31;    4.7;eor
        555;19470201;19470228;    5;   -999;    24.3;    102;    7.1;eor
        555;19470301;19470331;    5;   -999;    80.2;     70;   16.7;eor
        555;19470401;19470430;    5;   -999;    69.4;      0;   13.0;eor
        555;19470501;19470531;    5;   -999;    53.7;      0;   16.5;eor
        555;19470601;19470630;    5;   -999;    57.3;      0;    7.5;eor
        555;19470701;19470731;    5;   -999;    30.4;      0;   10.4;eor
        555;19470801;19470831;    5;   -999;    25.7;      0;    9.4;eor
        555;19470901;19470930;    5;   -999;    33.1;      0;    8.0;eor
        555;19471001;19471031;    5;   -999;     7.2;      0;    3.8;eor
        555;19471101;19471130;    5;   -999;   100.9;      2;   15.3;eor
        555;19471201;19471231;    5;   -999;   109.4;      5;   20.7;eor
        555;19480101;19480131;    5;   -999;   127.8;      0;   20.9;eor
        555;19480201;19480229;    5;   -999;    74.3;      4;   15.0;eor
        555;19480301;19480331;    5;   -999;    26.1;      0;   10.8;eor
        555;19480401;19480430;    5;   -999;    66.1;      0;   13.1;eor
        555;19480501;19480531;    5;   -999;    56.7;      0;   13.8;eor
        555;19480601;19480630;    5;   -999;    85.5;      0;   14.0;eor
        555;19480701;19480731;    5;   -999;   175.7;      0;   27.2;eor
        555;19480801;19480831;    5;   -999;    77.1;      0;   14.6;eor
        555;19480901;19480930;    5;   -999;    41.8;      0;   13.6;eor
        555;19481001;19481031;    5;   -999;    32.1;      0;    7.5;eor
        555;19481101;19481130;    5;   -999;    31.8;      0;    9.8;eor
        555;19481201;19481231;    5;   -999;    29.1;      0;    6.4;eor
        555;19490101;19490131;    5;   -999;    21.7;      3;    3.1;eor
        555;19490201;19490228;    5;   -999;    45.0;      0;   12.0;eor
        555;19490301;19490331;    5;   -999;    41.0;     15;   11.5;eor
        555;19490401;19490430;    5;   -999;    28.5;      1;    8.4;eor
        555;19490501;19490531;    5;   -999;    48.5;      0;   10.9;eor
        555;19490601;19490630;    5;   -999;   116.4;      0;   46.3;eor
        555;19490701;19490731;    5;   -999;    45.6;      0;   25.7;eor
        555;19490801;19490831;    5;   -999;    59.2;      0;   15.8;eor
        555;19490901;19490930;    5;   -999;   105.9;      0;   68.0;eor
        555;19491001;19491031;    5;   -999;    34.7;      0;   12.7;eor
        555;19491101;19491130;    5;   -999;    92.4;      0;   34.0;eor
        555;19491201;19491231;    5;   -999;    94.6;      0;   30.3;eor
        555;19500101;19500131;    5;   -999;    41.5;      1;   10.1;eor
        555;19500201;19500228;    5;   -999;    91.1;      8;   18.1;eor
        555;19500301;19500331;    5;   -999;    15.7;      0;    8.3;eor
        555;19500401;19500430;    5;   -999;    91.1;      0;   11.6;eor
        555;19500501;19500531;    5;   -999;    70.3;      0;   11.8;eor
        555;19500601;19500630;    5;   -999;    64.1;      0;   20.9;eor
        555;19500701;19500731;    5;   -999;    87.2;      0;   22.1;eor
        555;19500801;19500831;    5;   -999;    62.9;      0;   12.7;eor
        555;19500901;19500930;    5;   -999;    73.8;      0;   10.1;eor
        555;19501001;19501031;    5;   -999;    42.2;      1;   11.1;eor
        555;19501101;19501130;    5;   -999;   112.3;      0;   18.5;eor
        555;19501201;19501231;    5;   -999;    62.0;     50;   12.0;eor
        555;19510101;19510131;    5;   -999;    89.0;     10;   18.0;eor
        555;19510201;19510228;    5;   -999;    52.0;      0;   10.9;eor
        555;19510301;19510331;    5;   -999;    75.4;      3;   16.1;eor
        555;19510401;19510430;    5;   -999;    54.7;      0;    9.5;eor
        555;19510501;19510531;    5;   -999;    80.0;      0;   20.8;eor
        555;19510601;19510630;    5;   -999;   110.5;      0;   19.4;eor
        555;19510701;19510731;    5;   -999;    63.2;      0;   11.7;eor
        555;19510801;19510831;    5;   -999;    84.8;      0;   17.8;eor
        555;19510901;19510930;    5;   -999;    64.9;      0;   24.0;eor
        555;19511001;19511031;    5;   -999;    15.0;      0;    8.4;eor
        555;19511101;19511130;    5;   -999;    98.6;      0;   15.6;eor
        555;19511201;19511231;    5;   -999;    71.3;      0;   24.7;eor
        555;19520101;19520131;    5;   -999;   140.2;     19;   36.8;eor
        555;19520201;19520229;    5;   -999;    59.5;      3;   26.5;eor
        555;19520301;19520331;    5;   -999;    55.0;     13;   13.5;eor
        555;19520401;19520430;    5;   -999;    20.6;      0;    7.3;eor
        555;19520501;19520531;    5;   -999;    43.4;      0;   12.0;eor
        555;19520601;19520630;    5;   -999;    83.3;      0;   25.5;eor
        555;19520701;19520731;    5;   -999;    86.4;      0;   39.8;eor
        555;19520801;19520831;    5;   -999;   141.0;      0;   26.6;eor
        555;19520901;19520930;    5;   -999;    94.8;      0;   23.8;eor
        555;19521001;19521031;    5;   -999;    56.2;      0;    9.2;eor
        555;19521101;19521130;    5;   -999;   108.2;      2;   30.3;eor
        555;19521201;19521231;    5;   -999;    82.9;      5;   19.8;eor
        555;19530101;19530131;    5;   -999;    63.1;     21;   32.8;eor
        555;19530201;19530228;    5;   -999;    55.1;     32;    9.6;eor
        555;19530301;19530331;    5;   -999;    20.3;      0;    7.3;eor
        555;19530401;19530430;    5;   -999;    60.6;      0;   24.9;eor
        555;19530501;19530531;    5;   -999;    47.9;      0;   14.9;eor
        555;19530601;19530630;    5;   -999;   103.0;      0;   18.5;eor
        555;19530701;19530731;    5;   -999;   140.6;      0;   25.6;eor
        555;19530801;19530831;    5;   -999;    51.6;      0;   11.5;eor
        555;19530901;19530930;    5;   -999;    30.2;      0;    9.5;eor
        555;19531001;19531031;    5;   -999;    18.6;      0;    6.1;eor
        555;19531101;19531130;    5;   -999;     7.0;      0;    1.8;eor
        555;19531201;19531231;    5;   -999;    48.1;      1;    9.9;eor
        555;19540101;19540131;    5;   -999;    90.2;     48;   25.3;eor
        555;19540201;19540228;    5;   -999;    41.1;     17;    9.4;eor
        555;19540301;19540331;    5;   -999;    44.7;      2;    9.1;eor
        555;19540401;19540430;    5;   -999;    29.0;      0;    8.3;eor
        555;19540501;19540531;    5;   -999;    68.6;      0;   31.4;eor
        555;19540601;19540630;    5;   -999;    67.4;      0;   10.0;eor
        555;19540701;19540731;    5;   -999;   141.3;      0;   31.9;eor
        555;19540801;19540831;    5;   -999;   126.3;      0;   39.7;eor
        555;19540901;19540930;    5;   -999;    79.1;      0;   15.4;eor
        555;19541001;19541031;    5;   -999;    98.8;      0;   19.8;eor
        555;19541101;19541130;    5;   -999;    38.8;      0;    8.5;eor
        555;19541201;19541231;    5;   -999;    92.0;      0;   21.8;eor
        555;19550101;19550131;    5;   -999;    76.5;     84;   15.0;eor
        555;19550201;19550228;    5;   -999;    64.0;     91;    9.4;eor
        555;19550301;19550331;    5;   -999;    66.2;     66;   17.2;eor
        555;19550401;19550430;    5;   -999;    38.6;      0;   11.6;eor
        555;19550501;19550531;    5;   -999;   106.3;      0;   19.1;eor
        555;19550601;19550630;    5;   -999;    64.7;      0;   17.6;eor
        555;19550701;19550731;    5;   -999;    54.4;      0;   16.0;eor
        555;19550801;19550831;    5;   -999;    72.1;      0;   20.2;eor
        555;19550901;19550930;    5;   -999;    76.2;      0;   17.5;eor
        555;19551001;19551031;    5;   -999;    42.2;      0;   11.0;eor
        555;19551101;19551130;    5;   -999;    20.4;      0;    3.1;eor
        555;19551201;19551231;    5;   -999;    86.4;      2;   13.0;eor
        555;19560101;19560131;    5;   -999;    88.7;      9;   18.1;eor
        555;19560201;19560229;    5;   -999;    25.7;    168;    8.8;eor
        555;19560301;19560331;    5;   -999;    60.1;      0;   18.1;eor
        555;19560401;19560430;    5;   -999;    49.9;      0;   15.7;eor
        555;19560501;19560531;    5;   -999;    49.9;      0;    8.7;eor
        555;19560601;19560630;    5;   -999;   121.6;      0;   23.9;eor
        555;19560701;19560731;    5;   -999;   134.3;      0;   30.0;eor
        555;19560801;19560831;    5;   -999;   144.1;      0;   29.6;eor
        555;19560901;19560930;    5;   -999;   164.7;      0;   56.3;eor
        555;19561001;19561031;    5;   -999;    90.7;      0;   14.0;eor
        555;19561101;19561130;    5;   -999;    58.0;      1;   16.8;eor
        555;19561201;19561231;    5;   -999;    54.1;      1;   12.7;eor
        555;19570101;19570131;    5;   -999;    65.8;      0;   12.1;eor
        555;19570201;19570228;    5;   -999;   108.0;      0;   22.5;eor
        555;19570301;19570331;    5;   -999;    77.6;      0;   17.3;eor
        555;19570401;19570430;    5;   -999;     6.7;      0;    2.4;eor
        555;19570501;19570531;    5;   -999;    64.4;      0;   13.4;eor
        555;19570601;19570630;    5;   -999;    51.0;      0;   11.6;eor
        555;19570701;19570731;    5;   -999;   104.0;      0;   25.2;eor
        555;19570801;19570831;    5;   -999;    99.1;      0;   19.7;eor
        555;19570901;19570930;    5;   -999;   175.3;      0;   17.9;eor
        555;19571001;19571031;    5;   -999;    35.6;      0;    5.4;eor
        555;19571101;19571130;    5;   -999;    42.1;      0;   10.8;eor
        555;19571201;19571231;    5;   -999;    55.5;     27;   14.8;eor
        555;19580101;19580131;    5;   -999;    83.1;     15;   14.9;eor
        555;19580201;19580228;    5;   -999;   125.4;     34;   27.4;eor
        555;19580301;19580331;    5;   -999;    27.4;     25;    9.0;eor
        555;19580401;19580430;    5;   -999;    38.9;      0;   19.9;eor
        555;19580501;19580531;    5;   -999;   115.4;      0;   24.4;eor
        555;19580601;19580630;    5;   -999;    72.4;      0;   20.1;eor
        555;19580701;19580731;    5;   -999;   121.3;      0;   33.1;eor
        555;19580801;19580831;    5;   -999;   118.6;      0;   20.9;eor
        555;19580901;19580930;    5;   -999;    60.9;      0;   26.8;eor
        555;19581001;19581031;    5;   -999;    75.9;      0;   17.8;eor
        555;19581101;19581130;    5;   -999;    34.0;      0;    7.7;eor
        555;19581201;19581231;    5;   -999;    79.5;      2;   11.0;eor
        555;19590101;19590131;    5;   -999;    78.1;     88;   15.0;eor
        555;19590201;19590228;    5;   -999;     8.1;      0;    7.5;eor
        555;19590301;19590331;    5;   -999;    33.0;      0;    8.8;eor
        555;19590401;19590430;    5;   -999;    32.2;      0;    9.2;eor
        555;19590501;19590531;    5;   -999;    37.0;      0;   12.9;eor
        555;19590601;19590630;    5;   -999;    74.8;      0;   40.1;eor
        555;19590701;19590731;    5;   -999;    68.1;      0;   29.6;eor
        555;19590801;19590831;    5;   -999;    32.1;      0;    8.6;eor
        555;19590901;19590930;    5;   -999;     4.0;      0;    2.8;eor
        555;19591001;19591031;    5;   -999;    56.1;      0;   18.8;eor
        555;19591101;19591130;    5;   -999;    22.3;-999;    4.7;eor
        555;19591201;19591231;    5;   -999;    61.6;-999;   10.2;eor
        555;19600101;19600131;    5;   -999;    57.4;-999;    8.9;eor
        555;19600201;19600229;    5;   -999;    17.1;-999;    2.7;eor
        555;19600301;19600331;    5;   -999;    17.2;-999;    4.3;eor
        555;19600401;19600430;    5;   -999;    46.7;-999;    8.0;eor
        555;19600501;19600531;    5;   -999;    82.5;-999;   52.1;eor
        555;19600601;19600630;    5;   -999;    33.8;-999;   11.4;eor
        555;19600701;19600731;    5;   -999;   115.1;-999;   33.5;eor
        555;19600801;19600831;    5;   -999;   157.2;-999;   26.3;eor
        555;19600901;19600930;    5;   -999;    67.9;-999;   19.9;eor
        555;19601001;19601031;    5;   -999;   169.7;-999;   25.2;eor
