STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;eor
        555;19310930;    5;   0.0;   0;-999;eor
        555;19311001;    5;   0.0;   0;-999;eor
        555;19311002;    5;   3.1;   1;-999;eor
        555;19311003;    5;   0.0;   0;-999;eor
        555;19311004;    5;   0.0;   0;-999;eor
        555;19311005;    5;   0.0;   1;-999;eor
        555;19311006;    5;   0.0;   0;-999;eor
        555;19311007;    5;   7.0;   1;-999;eor
        555;19311008;    5;   0.0;   0;-999;eor
        555;19311009;    5;   0.0;   0;-999;eor
        555;19311010;    5;   0.0;   0;-999;eor
        555;19311011;    5;   0.0;   0;-999;eor
        555;19311012;    5;   0.0;   0;-999;eor
        555;19311013;    5;   0.6;   1;-999;eor
        555;19311014;    5;   0.0;   1;-999;eor
        555;19311015;    5;   0.0;   1;-999;eor
        555;19311016;    5;   0.0;   1;-999;eor
        555;19311017;    5;   0.0;   1;-999;eor
        555;19311018;    5;   0.0;   0;-999;eor
        555;19311019;    5;   0.0;   0;-999;eor
        555;19311020;    5;   3.6;   1;-999;eor
        555;19311021;    5;   2.5;   1;-999;eor
        555;19311022;    5;   0.0;   0;-999;eor
        555;19311023;    5;   7.1;   1;-999;eor
        555;19311024;    5;   5.5;   1;-999;eor
        555;19311025;    5;   0.0;   0;-999;eor
        555;19311026;    5;   0.0;   0;-999;eor
        555;19311027;    5;   0.0;   0;-999;eor
        555;19311028;    5;   0.9;   1;-999;eor
        555;19311029;    5;   9.0;   1;-999;eor
        555;19311030;    5;   1.2;   1;-999;eor
        555;19311031;    5;   0.0;   0;-999;eor
        555;19311101;    5;   0.0;   1;-999;eor
        555;19311102;    5;   0.0;   0;-999;eor
        555;19311103;    5;   0.0;   0;-999;eor
        555;19311104;    5;   0.8;   1;-999;eor
        555;19311105;    5;   3.0;   1;-999;eor
        555;19311106;    5;   0.1;   1;-999;eor
        555;19311107;    5;   0.2;   1;-999;eor
        555;19311108;    5;   0.0;   0;-999;eor
        555;19311109;    5;   1.6;   1;-999;eor
        555;19311110;    5;   0.1;   1;-999;eor
        555;19311111;    5;   0.7;   1;-999;eor
        555;19311112;    5;   1.6;   1;-999;eor
        555;19311113;    5;   0.0;   0;-999;eor
        555;19311114;    5;   0.0;   0;-999;eor
        555;19311115;    5;   0.0;   0;-999;eor
        555;19311116;    5;   0.0;   0;-999;eor
        555;19311117;    5;   0.3;   1;-999;eor
        555;19311118;    5;   0.0;   0;-999;eor
        555;19311119;    5;   0.0;   0;-999;eor
        555;19311120;    5;   0.0;   0;-999;eor
        555;19311121;    5;   0.0;   1;-999;eor
        555;19311122;    5;   0.0;   0;-999;eor
        555;19311123;    5;   0.0;   0;-999;eor
        555;19311124;    5;   2.2;   1;-999;eor
        555;19311125;    5;   0.8;   1;-999;eor
        555;19311126;    5;   2.2;   1;-999;eor
        555;19311127;    5;   1.6;   1;-999;eor
        555;19311128;    5;   8.4;   1;-999;eor
        555;19311129;    5;   0.0;   0;-999;eor
        555;19311130;    5;   0.0;   0;-999;eor
        555;19311201;    5;   0.0;   0;-999;eor
        555;19311202;    5;   0.0;   0;-999;eor
        555;19311203;    5;   5.1;   1;-999;eor
        555;19311204;    5;   3.0;   1;-999;eor
        555;19311205;    5;   0.2;   1;-999;eor
        555;19311206;    5;   0.2;   1;-999;eor
        555;19311207;    5;   0.0;   0;-999;eor
        555;19311208;    5;   6.1;   1;-999;eor
        555;19311209;    5;   4.7;   1;-999;eor
        555;19311210;    5;   0.0;   1;-999;eor
        555;19311211;    5;   0.0;   0;-999;eor
        555;19311212;    5;   1.5;   1;-999;eor
        555;19311213;    5;   0.4;   1;-999;eor
        555;19311214;    5;   0.1;   1;-999;eor
        555;19311215;    5;   1.2;   1;-999;eor
        555;19311216;    5;   0.0;   0;-999;eor
        555;19311217;    5;   0.0;   7;-999;eor
        555;19311218;    5;   0.0;   0;-999;eor
        555;19311219;    5;   3.2;   7;-999;eor
        555;19311220;    5;   0.0;   0;-999;eor
        555;19311221;    5;   0.0;   0;-999;eor
        555;19311222;    5;   0.0;   0;-999;eor
        555;19311223;    5;   0.0;   7;-999;eor
        555;19311224;    5;   3.7;   1;-999;eor
        555;19311225;    5;   2.5;   1;-999;eor
        555;19311226;    5;   1.0;   1;-999;eor
        555;19311227;    5;   0.0;   1;-999;eor
        555;19311228;    5;   9.5;   1;-999;eor
        555;19311229;    5;   6.0;   7;-999;eor
        555;19311230;    5;   2.5;   7;-999;eor
        555;19311231;    5;   0.0;   0;-999;eor
        555;19320101;    5;   1.8;   1;-999;eor
        555;19320102;    5;  13.8;   1;-999;eor
        555;19320103;    5;  19.7;   1;-999;eor
        555;19320104;    5;   3.6;   1;-999;eor
        555;19320105;    5;   0.5;   1;-999;eor
        555;19320106;    5;  14.1;   1;-999;eor
        555;19320107;    5;   2.1;   1;-999;eor
        555;19320108;    5;   0.0;   1;-999;eor
        555;19320109;    5;   0.0;   0;-999;eor
        555;19320110;    5;   0.0;   0;-999;eor
        555;19320111;    5;   0.0;   1;-999;eor
        555;19320112;    5;   0.0;   1;-999;eor
        555;19320113;    5;   2.0;   1;-999;eor
        555;19320114;    5;   0.0;   0;-999;eor
        555;19320115;    5;   0.2;   1;-999;eor
        555;19320116;    5;   0.0;   0;-999;eor
        555;19320117;    5;   0.4;   1;-999;eor
        555;19320118;    5;   0.0;   0;-999;eor
        555;19320119;    5;   0.0;   0;-999;eor
        555;19320120;    5;   0.0;   0;-999;eor
        555;19320121;    5;   0.0;   0;-999;eor
        555;19320122;    5;   0.0;   0;-999;eor
        555;19320123;    5;   0.0;   0;-999;eor
        555;19320124;    5;   0.0;   0;-999;eor
        555;19320125;    5;   0.0;   0;-999;eor
        555;19320126;    5;   0.0;   0;-999;eor
        555;19320127;    5;   0.0;   0;-999;eor
        555;19320128;    5;   0.0;   0;-999;eor
        555;19320129;    5;   0.0;   8;-999;eor
        555;19320130;    5;   0.6;   1;-999;eor
        555;19320131;    5;   0.0;   0;-999;eor
        555;19320201;    5;   1.4;   1;-999;eor
        555;19320202;    5;   0.5;   1;-999;eor
        555;19320203;    5;   0.9;   1;-999;eor
        555;19320204;    5;   0.8;   1;-999;eor
